L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,4-gpu_40-concurrency,prefix_aware,32,40,False,100,100,5.6867,100,17.5849,31934.9833,562.7155,1307.8899,1230.5665,569.1268,2501.7263,21.106,20.0036,6.0853,44.5593,20.4293,6.4303,40.4311,104.3638,1962.1747,1863.9567
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,4-gpu_40-concurrency,pow_of_2,32,40,False,100,100,4.4622,100,22.4105,40698.5448,717.1352,896.3323,824.0786,540.9417,2351.0161,21.4347,21.8191,3.5787,29.7364,20.847,7.9992,29.8531,107.5595,1560.8074,1375.0312
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,4-gpu_40-concurrency,prefix_aware,32,40,False,10,10,0.6479,10,15.4345,11273.3585,493.904,164.7625,165.0102,3.7043,170.6846,15.3547,15.356,0.06,15.4396,15.1788,2.0972,21.2233,53.2122,640.7589,641.0802
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,4-gpu_40-concurrency,pow_of_2,32,40,False,10,10,0.6544,10,15.2818,11161.8171,489.0172,167.3049,165.2707,3.4167,173.6186,15.4793,15.5154,0.0921,15.5631,15.3662,1.5807,21.6446,52.789,647.164,646.489
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,4-gpu_40-concurrency,round_robin,32,40,False,10,10,0.6832,10,14.6378,10691.4739,468.4107,160.6738,160.1383,6.3844,169.6347,16.6365,16.6814,0.4846,17.08,15.9797,1.4849,21.7856,50.9567,676.4056,680.883
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms


gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms

random:
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.4199,1000,26.0282,46317.044,832.9009,441.8512,379.5699,268.9445,1400.5788,34.8128,32.4516,12.9243,69.7398,34.3548,12.3646,84.6402,440.1272,1521.0478,1491.4209
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.9588,1000,25.6681,45676.3703,821.3799,435.7081,363.0211,282.3192,1398.3572,35.4682,32.7946,13.7737,75.696,35.0413,13.0174,88.2785,453.2485,1535.2227,1465.7598
pow_of_1 (aka random): L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,38.5395,1000,25.9474,46173.3363,830.3166,434.6626,342.77,288.4211,1545.2649,35.1958,32.445,14.1631,78.7793,34.7875,10.6668,86.3184,458.148,1525.7333,1422.3541gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms

round_robin:
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.0802,1000,26.9685,47990.4583,862.9932,408.3404,271.9718,315.5734,1351.0698,33.9749,33.985,10.7729,58.8857,33.4414,12.9536,70.6475,342.7574,1461.5621,1477.9045
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.0684,1000,26.9772,48005.8324,863.2697,427.8448,296.6372,311.8861,1357.7458,33.4199,32.2538,10.5865,58.8834,32.9202,15.7713,68.1405,346.7796,1463.8625,1461.7917
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,36.8404,1000,27.1441,48302.8603,868.611,415.6124,331.8979,270.0089,1342.7002,33.5262,32.88,9.6116,58.9456,32.9457,13.1114,70.3669,367.0211,1454.9231,1433.3658
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,39.2666,1000,25.4669,45318.3381,814.9415,506.2678,377.146,351.7162,1397.1644,33.2292,31.5851,11.3058,65.256,32.5052,10.7431,74.7662,375.7344,1536.374,1541.8675
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,38.8092,1000,25.7671,45852.4878,824.5469,495.5114,366.5301,337.1131,1403.6714,32.9537,30.9121,11.0387,65.4916,32.2647,8.423,73.5561,378.2351,1517.0758,1511.7364
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,38.4406,1000,26.0141,46292.0913,832.4521,450.1239,303.7207,338.3322,1419.0729,34.4142,33.911,11.4591,62.7386,33.8374,16.7137,71.1056,367.8655,1516.9654,1524.4997
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,38.3417,1000,26.0813,46411.5441,834.6002,445.8281,323.4999,316.556,1432.2819,34.4621,32.9107,11.0444,60.6592,33.9109,16.2913,74.0208,425.3589,1514.1538,1537.887
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.2149,1000,26.871,47816.8624,859.8715,376.8629,269.6125,312.158,1383.8256,35.4358,35.3815,10.9926,60.6177,35.0159,16.2558,71.145,366.8008,1475.3722,1481.7197
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.1127,1000,26.945,47948.5006,862.2387,422.9776,301.3068,312.3712,1371.6405,33.6231,33.7733,10.6257,59.0585,33.0589,14.5846,67.604,346.1097,1465.2925,1449.3879

pow_of_2:
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.1329,1000,23.7344,42235.3081,759.5006,636.0922,606.7611,358.2295,1497.9161,32.9535,29.9011,12.6275,67.4521,32.3474,11.7218,85.4498,450.0284,1657.6511,1626.6638
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,41.3479,1000,24.185,43037.222,773.9211,626.021,578.131,348.3866,1536.3341,32.3975,30.0963,11.8733,66.9575,31.8687,10.5982,85.4803,444.8502,1630.3438,1648.2781
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.0998,1000,23.7531,42268.5794,760.0989,650.9526,621.7666,357.8119,1533.1468,32.2777,29.6821,12.5073,64.074,31.6495,10.168,84.9253,489.9241,1651.5599,1698.876
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,41.584,1000,24.0477,42792.8201,769.5261,593.2289,517.2614,357.086,1603.0806,33.8728,31.8762,12.5402,69.346,33.3861,10.6698,88.956,453.2115,1643.2844,1643.0554
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.7226,1000,23.4068,41652.393,749.0183,598.2019,502.4001,378.5886,1618.6373,34.7537,31.9512,12.876,67.3979,34.0827,6.9392,92.5838,505.3348,1675.5659,1648.2624
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,41.1021,1000,24.3297,43294.628,778.55,624.0069,533.3915,407.9518,1961.8605,32.4289,29.7249,12.433,65.2395,31.9601,11.0721,82.0592,418.5885,1629.3015,1582.0006
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.2452,1000,23.6713,42123.0432,757.4818,626.2472,573.5391,369.9725,1543.9071,34.0124,32.2322,13.1754,71.0738,33.5307,9.6804,90.7786,488.828,1680.6307,1686.8794
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.6448,1000,23.4495,41728.3285,750.3838,684.0574,642.8171,392.5195,1674.3443,32.6307,29.2553,13.3512,67.8157,32.1449,11.9832,89.4162,454.8833,1695.6103,1703.6285
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.1856,1000,23.7048,42182.565,758.5522,609.395,524.7503,383.246,1705.4172,34.1392,32.1916,13.2346,72.4756,33.636,10.2354,93.2943,477.3605,1667.7109,1704.8071
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,43.0081,1000,23.2514,41375.8544,744.0454,638.858,527.5825,396.8974,1610.7592,34.3398,31.3445,13.0,72.8134,33.8681,11.517,94.5353,530.028,1703.3914,1690.1893
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,41.8863,1000,23.8742,42484.0598,763.9738,670.3255,599.1633,397.2172,1805.157,31.7056,28.6548,12.1485,64.6664,31.2253,11.4299,84.088,408.5235,1653.1987,1632.6095
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.2671,1000,23.659,42101.2129,757.0893,609.3675,533.3924,370.3003,1509.4386,34.2505,32.6795,13.0426,69.5656,33.7744,11.0555,89.8366,447.1835,1671.134,1649.0579
pow_of_4: L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,48.4459,1000,20.6416,36731.6279,660.5302,1030.3273,1056.4728,436.3326,1903.2095,27.9099,21.6184,12.6957,68.0854,27.2837,7.4781,83.9657,277.7171,1895.5348,1944.5918

prefix_aware:
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,49.3105,1000,20.2796,36087.5738,648.9484,992.1659,817.4108,590.7525,2619.8434,30.3632,27.5676,12.0371,64.8608,29.744,9.1519,73.5868,350.6825,1933.4261,1797.3682
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,48.9405,1000,20.433,36360.4412,653.8553,1061.165,916.038,618.8182,3181.9753,27.8618,24.0718,11.6842,64.722,27.1072,8.463,71.3048,253.9799,1924.881,1776.2782
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,49.7948,1000,20.0824,35736.6321,642.6375,1027.4934,880.7745,552.2122,2573.9389,29.9674,26.0482,13.0843,72.804,29.2486,10.4984,79.6602,297.7948,1956.4832,1729.6512
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,49.7884,1000,20.085,35741.223,642.7201,1091.3355,910.837,624.9714,3011.8169,27.8214,23.9494,11.8015,71.1862,26.9874,8.3319,72.7177,300.5866,1953.7974,1768.9535
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,48.2341,1000,20.7322,36892.9116,663.4305,1035.9116,870.4445,579.1452,2795.2928,27.7915,24.2063,11.5871,69.967,27.0674,8.1804,71.273,277.8342,1897.4487,1719.4828
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,48.9141,1000,20.444,36380.0728,654.2083,1052.406,902.3112,575.221,3021.0715,27.9162,23.8643,11.1353,73.2681,27.202,9.8898,72.1126,298.4819,1917.8075,1777.5163
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,49.5888,1000,20.1659,35885.1078,645.3075,1095.7035,939.5442,600.1158,2787.3912,27.2297,23.4888,11.989,71.4741,26.6344,11.7272,75.833,274.782,1939.8246,1818.6209
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,50.1771,1000,19.9294,35464.3743,637.7416,1111.0418,921.8016,602.133,2892.971,27.9488,24.3617,11.8688,71.7993,27.3495,15.2309,72.0562,261.508,1977.4559,1756.1698
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,49.3981,1000,20.2437,36023.5876,647.7978,1081.2704,930.501,585.0161,2767.295,27.8106,23.8038,12.1332,72.6055,27.1498,13.7197,72.0945,253.1911,1943.4004,1769.1688
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,47.7831,1000,20.9279,37241.1971,669.6935,1043.6585,882.4986,591.6084,2861.4602,26.8302,23.4217,11.1056,68.9039,26.1694,13.6706,69.0765,251.992,1875.3959,1734.8238



gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.601,1000,25.906,46099.758,828.9935,411.8734,315.2534,342.8963,2250.7411,35.7551,33.3009,14.2464,72.6874,35.3899,11.4158,89.67,451.5875,1520.2805,1434.0446
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.3195,1000,26.7956,47682.7488,857.4598,321.1612,226.354,266.994,1382.1123,37.087,36.4818,11.1325,63.6904,36.7007,15.1143,71.4608,371.3909,1470.8575,1453.202
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,41.5752,1000,24.0528,42801.89,769.6893,670.3373,577.3016,422.2144,1652.3918,31.4222,29.4982,12.1214,70.1196,30.963,9.7366,81.9491,387.5635,1644.4261,1678.8316
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,52.5489,1000,19.0299,33863.6368,608.9562,1103.9722,1093.7517,627.3944,2372.5088,31.1473,23.3054,16.7883,80.3274,30.6109,8.9864,106.7527,299.7436,2069.5392,2102.5634

gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.8096,1000,25.7668,45851.9709,824.5376,455.3231,373.0598,302.7289,1482.3414,35.0358,32.6245,13.6566,72.7319,34.6398,12.134,86.4188,416.1006,1541.432,1488.5007
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,36.9949,1000,27.0307,48101.1139,864.9831,371.3285,242.5819,320.9114,1348.4527,35.0253,35.0407,10.613,62.6699,34.5982,15.9699,66.2813,341.9175,1457.1119,1450.3233
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,41.6435,1000,24.0134,42731.753,768.428,596.8413,529.6616,356.9925,1485.1059,33.7753,31.148,12.7177,65.1746,33.2839,10.7584,90.5873,453.1256,1643.8762,1710.5742
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.0571,1000,26.2763,46758.6201,840.8415,391.2016,320.3527,274.4262,1773.5354,35.9254,33.4508,12.913,68.2269,35.588,10.458,86.4873,452.6215,1504.888,1431.1424
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.4478,1000,26.0093,46283.5227,832.2981,422.373,342.0832,285.2483,1474.2145,35.2945,32.652,13.9439,75.9849,34.8469,11.5344,89.8762,470.8829,1516.5031,1415.8806
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.6773,1000,25.855,46008.8623,827.3589,419.175,339.5529,281.1452,1448.1253,35.4511,32.6492,13.9618,75.3092,35.0219,11.7079,85.908,443.7338,1518.1577,1397.776
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.9368,1000,25.6826,45702.1843,821.8441,413.4294,323.0651,283.3998,1459.4362,36.0779,33.5601,14.8983,77.2576,35.6687,10.7768,90.8928,433.7346,1531.8438,1439.3127
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.6698,1000,25.86,46017.7507,827.5188,435.6367,330.4009,327.7531,1758.209,35.4081,33.2055,13.7547,76.0077,35.014,11.7885,89.0521,445.2262,1533.2872,1438.9138
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,39.2664,1000,25.4671,45318.6039,814.9463,456.0852,330.3079,366.9592,2244.2427,35.4039,32.782,14.6828,75.2094,34.9788,11.8128,91.402,459.1974,1553.6062,1476.8655
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.7722,1000,25.7917,45896.2447,825.3338,455.2981,373.147,303.4872,1515.0537,34.7419,32.3891,13.5402,75.542,34.3013,12.2609,85.185,452.0664,1532.2985,1417.737
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.24,1000,26.1506,46534.9715,836.8198,442.6847,380.9149,287.2277,1412.8103,34.5397,31.3377,13.5088,71.671,34.0674,11.5684,88.1296,464.4789,1513.416,1460.3338
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.5899,1000,25.9135,46113.069,829.2329,408.122,323.8957,283.661,1563.9634,35.8467,32.4726,14.3663,73.3842,35.3956,12.5838,86.6275,425.5179,1519.3699,1434.5392
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms

